state,district,year,nitrate
Telangana,Kumuram Bheem Asifabad,2008,51.25
Telangana,Kumuram Bheem Asifabad,2009,40.333332
Telangana,Kumuram Bheem Asifabad,2010,83.0
Telangana,Kumuram Bheem Asifabad,2011,63.333332
Telangana,Kumuram Bheem Asifabad,2012,57.5
Telangana,Kumuram Bheem Asifabad,2013,33.983334
Telangana,Kumuram Bheem Asifabad,2014,39.333332
Telangana,Kumuram Bheem Asifabad,2015,37.833332
Telangana,Kumuram Bheem Asifabad,2016,43.0
Telangana,Kumuram Bheem Asifabad,2017,36.0
Telangana,Kumuram Bheem Asifabad,2018,35.028572
Jammu And Kashmir,Kupwara,2000,35.836666
Jammu And Kashmir,Kupwara,2001,35.836666
Jammu And Kashmir,Kupwara,2002,35.836666
Jammu And Kashmir,Kupwara,2003,35.836666
Jammu And Kashmir,Kupwara,2004,35.836666
Jammu And Kashmir,Kupwara,2005,35.836666
Jammu And Kashmir,Kupwara,2006,35.836666
Jammu And Kashmir,Kupwara,2007,35.836666
Jammu And Kashmir,Kupwara,2008,35.836666
Jammu And Kashmir,Kupwara,2009,35.836666
Jammu And Kashmir,Kupwara,2010,35.836666
Jammu And Kashmir,Kupwara,2011,35.836666
Jammu And Kashmir,Kupwara,2012,33.771427
Jammu And Kashmir,Kupwara,2013,28.450001
Jammu And Kashmir,Kupwara,2014,22.0
Jammu And Kashmir,Kupwara,2015,17.862499
Jammu And Kashmir,Kupwara,2016,18.477777
Jammu And Kashmir,Kupwara,2017,35.836666
Jammu And Kashmir,Kupwara,2018,35.836666
Andhra Pradesh,Kurnool,2000,40.625
Andhra Pradesh,Kurnool,2001,35.836666
Andhra Pradesh,Kurnool,2002,173.276
Andhra Pradesh,Kurnool,2003,102.2
Andhra Pradesh,Kurnool,2004,74.411766
Andhra Pradesh,Kurnool,2005,86.066666
Andhra Pradesh,Kurnool,2006,172.60001
Andhra Pradesh,Kurnool,2007,227.28276
Andhra Pradesh,Kurnool,2008,250.228
Andhra Pradesh,Kurnool,2009,152.00555
Andhra Pradesh,Kurnool,2010,108.25542
Andhra Pradesh,Kurnool,2011,90.515793
Andhra Pradesh,Kurnool,2012,148.57143
Andhra Pradesh,Kurnool,2013,57.875652
Andhra Pradesh,Kurnool,2014,128.96909
Andhra Pradesh,Kurnool,2015,171.8613
Andhra Pradesh,Kurnool,2016,115.45454
Andhra Pradesh,Kurnool,2017,89.709999
Andhra Pradesh,Kurnool,2018,119.42632
Haryana,Kurukshetra,2000,5.3714285
Haryana,Kurukshetra,2001,14.49
Haryana,Kurukshetra,2002,12.023077
Haryana,Kurukshetra,2003,35.836666
Haryana,Kurukshetra,2004,35.836666
Haryana,Kurukshetra,2005,4.5999999
Haryana,Kurukshetra,2006,35.836666
Haryana,Kurukshetra,2007,10.6
Haryana,Kurukshetra,2008,20.666666
Haryana,Kurukshetra,2009,4.1111112
Haryana,Kurukshetra,2010,4.2444444
Haryana,Kurukshetra,2011,6.2799997
Haryana,Kurukshetra,2012,5.9285717
Haryana,Kurukshetra,2013,6.1500001
Haryana,Kurukshetra,2014,6.7437501
Haryana,Kurukshetra,2015,8.8000002
Haryana,Kurukshetra,2016,5.3315387
Haryana,Kurukshetra,2017,5.3650002
Haryana,Kurukshetra,2018,8.6321049
Uttar Pradesh,Kushi Nagar,2000,2.4100001
Uttar Pradesh,Kushi Nagar,2001,42.5
Uttar Pradesh,Kushi Nagar,2002,11.7075
Uttar Pradesh,Kushi Nagar,2003,35.836666
Uttar Pradesh,Kushi Nagar,2004,19.25
Uttar Pradesh,Kushi Nagar,2005,35.836666
Uttar Pradesh,Kushi Nagar,2006,35.836666
Uttar Pradesh,Kushi Nagar,2007,35.836666
Uttar Pradesh,Kushi Nagar,2008,35.836666
Uttar Pradesh,Kushi Nagar,2009,35.836666
Uttar Pradesh,Kushi Nagar,2010,35.836666
Uttar Pradesh,Kushi Nagar,2011,35.836666
Uttar Pradesh,Kushi Nagar,2012,35.836666
Uttar Pradesh,Kushi Nagar,2013,35.836666
Uttar Pradesh,Kushi Nagar,2014,35.836666
Uttar Pradesh,Kushi Nagar,2015,35.836666
Uttar Pradesh,Kushi Nagar,2016,35.836666
Uttar Pradesh,Kushi Nagar,2017,35.836666
Uttar Pradesh,Kushi Nagar,2018,95.0
Assam,Lakhimpur,2000,35.836666
Assam,Lakhimpur,2001,35.836666
Assam,Lakhimpur,2002,35.836666
Assam,Lakhimpur,2003,35.836666
Assam,Lakhimpur,2004,35.836666
Assam,Lakhimpur,2005,35.836666
Assam,Lakhimpur,2006,35.836666
Assam,Lakhimpur,2007,35.836666
Assam,Lakhimpur,2008,35.836666
Assam,Lakhimpur,2009,35.836666
Assam,Lakhimpur,2010,1.8
Assam,Lakhimpur,2011,35.836666
Assam,Lakhimpur,2012,35.836666
Assam,Lakhimpur,2013,2.6500001
Assam,Lakhimpur,2014,1.875
Assam,Lakhimpur,2015,0.28999999
Assam,Lakhimpur,2016,2.2571428
Assam,Lakhimpur,2017,5.0999999
Assam,Lakhimpur,2018,5.2495365
Bihar,Lakhisarai,2000,35.836666
Bihar,Lakhisarai,2001,35.836666
Bihar,Lakhisarai,2002,35.836666
Bihar,Lakhisarai,2003,35.836666
Bihar,Lakhisarai,2004,35.836666
Bihar,Lakhisarai,2005,35.836666
Bihar,Lakhisarai,2006,35.836666
Bihar,Lakhisarai,2007,35.836666
Bihar,Lakhisarai,2008,35.836666
Bihar,Lakhisarai,2009,35.836666
Bihar,Lakhisarai,2010,35.836666
Bihar,Lakhisarai,2011,35.836666
Bihar,Lakhisarai,2012,35.836666
Bihar,Lakhisarai,2013,4.333333
Bihar,Lakhisarai,2014,35.836666
Bihar,Lakhisarai,2015,35.836666
Bihar,Lakhisarai,2016,16.547777
Bihar,Lakhisarai,2017,35.836666
Bihar,Lakhisarai,2018,35.836666
Uttar Pradesh,Lalitpur,2000,35.836666
Uttar Pradesh,Lalitpur,2001,50.599998
Uttar Pradesh,Lalitpur,2002,46.066666
Uttar Pradesh,Lalitpur,2003,35.836666
Uttar Pradesh,Lalitpur,2004,18.0
Uttar Pradesh,Lalitpur,2005,35.836666
Uttar Pradesh,Lalitpur,2006,35.836666
Uttar Pradesh,Lalitpur,2007,35.836666
Uttar Pradesh,Lalitpur,2008,35.836666
Uttar Pradesh,Lalitpur,2009,35.836666
Uttar Pradesh,Lalitpur,2010,35.836666
Uttar Pradesh,Lalitpur,2011,35.836666
Uttar Pradesh,Lalitpur,2012,35.836666
Uttar Pradesh,Lalitpur,2013,35.836666
Uttar Pradesh,Lalitpur,2014,35.836666
Uttar Pradesh,Lalitpur,2015,35.836666
Uttar Pradesh,Lalitpur,2016,52.099998
Uttar Pradesh,Lalitpur,2017,35.836666
Uttar Pradesh,Lalitpur,2018,48.5
Jharkhand,Latehar,2000,35.836666
Jharkhand,Latehar,2001,35.836666
Jharkhand,Latehar,2002,35.836666
Jharkhand,Latehar,2003,35.836666
Jharkhand,Latehar,2004,35.836666
Jharkhand,Latehar,2005,35.836666
Jharkhand,Latehar,2006,64.0
Jharkhand,Latehar,2007,35.836666
Jharkhand,Latehar,2008,35.836666
Jharkhand,Latehar,2009,35.836666
Jharkhand,Latehar,2010,35.836666
Jharkhand,Latehar,2011,35.836666
Jharkhand,Latehar,2012,46.633335
Jharkhand,Latehar,2013,35.836666
Jharkhand,Latehar,2014,35.836666
Jharkhand,Latehar,2015,35.836666
Jharkhand,Latehar,2016,35.836666
Jharkhand,Latehar,2017,35.836666
Jharkhand,Latehar,2018,35.836666
Maharashtra,Latur,2000,31.15
Maharashtra,Latur,2001,22.785715
Maharashtra,Latur,2002,47.235294
Maharashtra,Latur,2003,35.836666
Maharashtra,Latur,2004,65.050003
Maharashtra,Latur,2005,90.25
Maharashtra,Latur,2006,83.366669
Maharashtra,Latur,2007,58.028572
Maharashtra,Latur,2008,81.684998
Maharashtra,Latur,2009,52.933334
Maharashtra,Latur,2010,56.166668
Maharashtra,Latur,2011,86.823532
Maharashtra,Latur,2012,56.954544
Maharashtra,Latur,2013,77.75
Maharashtra,Latur,2014,39.733334
Maharashtra,Latur,2015,25.5
Maharashtra,Latur,2016,31.636364
Maharashtra,Latur,2017,173.75999
Maharashtra,Latur,2018,35.629631
Jharkhand,Lohardaga,2000,35.836666
Jharkhand,Lohardaga,2001,35.836666
Jharkhand,Lohardaga,2002,35.836666
Jharkhand,Lohardaga,2003,35.836666
Jharkhand,Lohardaga,2004,35.836666
Jharkhand,Lohardaga,2005,35.836666
Jharkhand,Lohardaga,2006,78.0
Jharkhand,Lohardaga,2007,35.836666
Jharkhand,Lohardaga,2008,35.836666
Jharkhand,Lohardaga,2009,35.836666
Jharkhand,Lohardaga,2010,35.836666
Jharkhand,Lohardaga,2011,35.836666
Jharkhand,Lohardaga,2012,0.5714286
Jharkhand,Lohardaga,2013,0.25
Jharkhand,Lohardaga,2014,35.836666
Jharkhand,Lohardaga,2015,35.836666
Jharkhand,Lohardaga,2016,35.836666
Jharkhand,Lohardaga,2017,35.836666
Jharkhand,Lohardaga,2018,35.836666
Arunachal Pradesh,Lohit,2000,35.836666
Arunachal Pradesh,Lohit,2001,35.836666
Arunachal Pradesh,Lohit,2002,35.836666
Arunachal Pradesh,Lohit,2003,35.836666
Arunachal Pradesh,Lohit,2004,35.836666
Arunachal Pradesh,Lohit,2005,35.836666
Arunachal Pradesh,Lohit,2006,35.836666
Arunachal Pradesh,Lohit,2007,35.836666
Arunachal Pradesh,Lohit,2008,35.836666
Arunachal Pradesh,Lohit,2009,35.836666
Arunachal Pradesh,Lohit,2010,17.200001
Arunachal Pradesh,Lohit,2011,35.836666
Arunachal Pradesh,Lohit,2012,35.836666
Arunachal Pradesh,Lohit,2013,3.2
Arunachal Pradesh,Lohit,2014,35.836666
Arunachal Pradesh,Lohit,2015,1.0
Arunachal Pradesh,Lohit,2016,1.05
Arunachal Pradesh,Lohit,2017,35.836666
Arunachal Pradesh,Lohit,2018,3.3873999
Arunachal Pradesh,Lower Subansiri,2000,35.836666
Arunachal Pradesh,Lower Subansiri,2001,35.836666
Arunachal Pradesh,Lower Subansiri,2002,35.836666
Arunachal Pradesh,Lower Subansiri,2003,35.836666
Arunachal Pradesh,Lower Subansiri,2004,35.836666
Arunachal Pradesh,Lower Subansiri,2005,35.836666
Arunachal Pradesh,Lower Subansiri,2006,35.836666
Arunachal Pradesh,Lower Subansiri,2007,35.836666
Arunachal Pradesh,Lower Subansiri,2008,35.836666
Arunachal Pradesh,Lower Subansiri,2009,35.836666
Arunachal Pradesh,Lower Subansiri,2010,35.836666
Arunachal Pradesh,Lower Subansiri,2011,35.836666
Arunachal Pradesh,Lower Subansiri,2012,35.836666
Arunachal Pradesh,Lower Subansiri,2013,35.836666
Arunachal Pradesh,Lower Subansiri,2014,35.836666
Arunachal Pradesh,Lower Subansiri,2015,35.836666
Arunachal Pradesh,Lower Subansiri,2016,4.5
Arunachal Pradesh,Lower Subansiri,2017,35.836666
Arunachal Pradesh,Lower Subansiri,2018,35.836666
Uttar Pradesh,Lucknow,2000,19.0
Uttar Pradesh,Lucknow,2001,1.8783333
Uttar Pradesh,Lucknow,2002,7.6824999
Uttar Pradesh,Lucknow,2003,12.0
Uttar Pradesh,Lucknow,2004,5.6666665
Uttar Pradesh,Lucknow,2005,35.836666
Uttar Pradesh,Lucknow,2006,35.836666
Uttar Pradesh,Lucknow,2007,35.836666
Uttar Pradesh,Lucknow,2008,35.836666
Uttar Pradesh,Lucknow,2009,35.836666
Uttar Pradesh,Lucknow,2010,35.836666
Uttar Pradesh,Lucknow,2011,35.836666
Uttar Pradesh,Lucknow,2012,35.836666
Uttar Pradesh,Lucknow,2013,35.836666
Uttar Pradesh,Lucknow,2014,35.836666
Uttar Pradesh,Lucknow,2015,35.836666
Uttar Pradesh,Lucknow,2016,28.125999
Uttar Pradesh,Lucknow,2017,35.836666
Uttar Pradesh,Lucknow,2018,73.5
Punjab,Ludhiana,2000,38.650002
Punjab,Ludhiana,2001,53.099998
Punjab,Ludhiana,2002,35.836666
Punjab,Ludhiana,2003,35.836666
Punjab,Ludhiana,2004,39.837502
Punjab,Ludhiana,2005,39.400002
Punjab,Ludhiana,2006,55.599998
Punjab,Ludhiana,2007,42.777779
Punjab,Ludhiana,2008,27.0
Punjab,Ludhiana,2009,9.2080002
Punjab,Ludhiana,2010,127.8
Punjab,Ludhiana,2011,34.200001
Punjab,Ludhiana,2012,67.333336
Punjab,Ludhiana,2013,25.413076
Punjab,Ludhiana,2014,52.247059
Punjab,Ludhiana,2015,107.73333
Punjab,Ludhiana,2016,58.740002
Punjab,Ludhiana,2017,21.080555
Punjab,Ludhiana,2018,28.290476
Bihar,Madhepura,2000,35.836666
Bihar,Madhepura,2001,35.836666
Bihar,Madhepura,2002,35.836666
Bihar,Madhepura,2003,35.836666
Bihar,Madhepura,2004,35.836666
Bihar,Madhepura,2005,35.836666
Bihar,Madhepura,2006,35.836666
Bihar,Madhepura,2007,35.836666
Bihar,Madhepura,2008,35.836666
Bihar,Madhepura,2009,35.836666
Bihar,Madhepura,2010,35.836666
Bihar,Madhepura,2011,35.836666
Bihar,Madhepura,2012,35.836666
Bihar,Madhepura,2013,10.716667
Bihar,Madhepura,2014,35.836666
Bihar,Madhepura,2015,35.836666
Bihar,Madhepura,2016,14.927143
Bihar,Madhepura,2017,35.836666
Bihar,Madhepura,2018,35.836666
Bihar,Madhubani,2000,35.836666
Bihar,Madhubani,2001,35.836666
Bihar,Madhubani,2002,35.836666
Bihar,Madhubani,2003,35.836666
Bihar,Madhubani,2004,35.836666
Bihar,Madhubani,2005,35.836666
Bihar,Madhubani,2006,35.836666
Bihar,Madhubani,2007,3.75
Bihar,Madhubani,2008,35.836666
Bihar,Madhubani,2009,35.836666
Bihar,Madhubani,2010,35.836666
Bihar,Madhubani,2011,35.836666
Bihar,Madhubani,2012,35.836666
Bihar,Madhubani,2013,8.0200005
Bihar,Madhubani,2014,35.836666
Bihar,Madhubani,2015,35.836666
Bihar,Madhubani,2016,4.7600002
Bihar,Madhubani,2017,35.836666
Bihar,Madhubani,2018,35.836666
Tamilnadu,Madurai,2000,58.363636
Tamilnadu,Madurai,2001,88.846153
Tamilnadu,Madurai,2002,6.4924998
Tamilnadu,Madurai,2003,35.836666
Tamilnadu,Madurai,2004,19.6
Tamilnadu,Madurai,2005,50.666668
Tamilnadu,Madurai,2006,71.75
Tamilnadu,Madurai,2007,17.5
Tamilnadu,Madurai,2008,35.836666
Tamilnadu,Madurai,2009,39.599998
Tamilnadu,Madurai,2010,19.25
Tamilnadu,Madurai,2011,29.200001
Tamilnadu,Madurai,2012,44.200001
Tamilnadu,Madurai,2013,101.75
Tamilnadu,Madurai,2014,26.142857
Tamilnadu,Madurai,2015,28.714285
Tamilnadu,Madurai,2016,37.595455
Tamilnadu,Madurai,2017,53.718182
Tamilnadu,Madurai,2018,92.0
Telangana,Mahabubabad,2000,112.2
Telangana,Mahabubabad,2001,35.836666
Telangana,Mahabubabad,2002,69.120003
Telangana,Mahabubabad,2003,132.5
Telangana,Mahabubabad,2004,98.966667
Telangana,Mahabubabad,2005,117.66666
Telangana,Mahabubabad,2006,132.0
Telangana,Mahabubabad,2007,63.333332
Telangana,Mahabubabad,2008,47.433334
Telangana,Mahabubabad,2009,99.133331
Telangana,Mahabubabad,2010,46.333332
Telangana,Mahabubabad,2011,68.333336
Telangana,Mahabubabad,2012,72.666664
Telangana,Mahabubabad,2013,107.0
Telangana,Mahabubabad,2014,141.2
Telangana,Mahabubabad,2015,71.5
Telangana,Mahabubabad,2016,116.66666
Telangana,Mahabubabad,2017,93.599998
Telangana,Mahabubabad,2018,105.75
Telangana,Mahabubnagar,2000,128.0
Telangana,Mahabubnagar,2001,35.836666
Telangana,Mahabubnagar,2002,113.33334
Telangana,Mahabubnagar,2003,210.0
Telangana,Mahabubnagar,2004,129.0
Telangana,Mahabubnagar,2005,76.0
Telangana,Mahabubnagar,2006,136.0
Telangana,Mahabubnagar,2007,186.66667
Telangana,Mahabubnagar,2008,184.33333
Telangana,Mahabubnagar,2009,35.836666
Telangana,Mahabubnagar,2010,170.0
Telangana,Mahabubnagar,2011,70.0
Telangana,Mahabubnagar,2012,66.666664
Telangana,Mahabubnagar,2013,160.33333
Telangana,Mahabubnagar,2014,328.5
Telangana,Mahabubnagar,2015,192.5
Telangana,Mahabubnagar,2016,92.0
Telangana,Mahabubnagar,2017,323.0
Telangana,Mahabubnagar,2018,179.5
Uttar Pradesh,Maharajganj,2000,11.672
Uttar Pradesh,Maharajganj,2001,48.0
Uttar Pradesh,Maharajganj,2002,16.228571
Uttar Pradesh,Maharajganj,2003,35.836666
Uttar Pradesh,Maharajganj,2004,1.2
Uttar Pradesh,Maharajganj,2005,35.836666
Uttar Pradesh,Maharajganj,2006,35.836666
Uttar Pradesh,Maharajganj,2007,35.836666
Uttar Pradesh,Maharajganj,2008,35.836666
Uttar Pradesh,Maharajganj,2009,35.836666
Uttar Pradesh,Maharajganj,2010,35.836666
Uttar Pradesh,Maharajganj,2011,35.836666
Uttar Pradesh,Maharajganj,2012,35.836666
Uttar Pradesh,Maharajganj,2013,35.836666
Uttar Pradesh,Maharajganj,2014,35.836666
Uttar Pradesh,Maharajganj,2015,35.836666
Uttar Pradesh,Maharajganj,2016,14.5
Uttar Pradesh,Maharajganj,2017,35.836666
Uttar Pradesh,Maharajganj,2018,17.0
Chhattisgarh,Mahasamund,2000,35.836666
Chhattisgarh,Mahasamund,2001,35.836666
Chhattisgarh,Mahasamund,2002,35.836666
Chhattisgarh,Mahasamund,2003,35.836666
Chhattisgarh,Mahasamund,2004,13.105263
Chhattisgarh,Mahasamund,2005,18.882353
Chhattisgarh,Mahasamund,2006,8.4117651
Chhattisgarh,Mahasamund,2007,26.894737
Chhattisgarh,Mahasamund,2008,10.95
Chhattisgarh,Mahasamund,2009,5.0999999
Chhattisgarh,Mahasamund,2010,35.836666
Chhattisgarh,Mahasamund,2011,35.836666
Chhattisgarh,Mahasamund,2012,20.72353
Chhattisgarh,Mahasamund,2013,21.141176
Chhattisgarh,Mahasamund,2014,9.0
Chhattisgarh,Mahasamund,2015,35.836666
Chhattisgarh,Mahasamund,2016,35.836666
Chhattisgarh,Mahasamund,2017,35.836666
Chhattisgarh,Mahasamund,2018,0.0
Haryana,Mahendragarh,2000,33.111111
Haryana,Mahendragarh,2001,31.0
Haryana,Mahendragarh,2002,49.855556
Haryana,Mahendragarh,2003,35.836666
Haryana,Mahendragarh,2004,72.771431
Haryana,Mahendragarh,2005,41.799999
Haryana,Mahendragarh,2006,479.66666
Haryana,Mahendragarh,2007,247.95
Haryana,Mahendragarh,2008,314.77499
Haryana,Mahendragarh,2009,232.0
Haryana,Mahendragarh,2010,69.333336
Haryana,Mahendragarh,2011,160.0
Haryana,Mahendragarh,2012,142.75
Haryana,Mahendragarh,2013,87.0
Haryana,Mahendragarh,2014,68.0
Haryana,Mahendragarh,2015,161.26125
Haryana,Mahendragarh,2016,127.43333
Haryana,Mahendragarh,2017,102.33334
Haryana,Mahendragarh,2018,24.875
Gujarat,Mahesana,2000,28.82
Gujarat,Mahesana,2001,35.836666
Gujarat,Mahesana,2002,30.384615
Gujarat,Mahesana,2003,35.836666
Gujarat,Mahesana,2004,35.836666
Gujarat,Mahesana,2005,20.9
Gujarat,Mahesana,2006,28.153847
Gujarat,Mahesana,2007,28.538462
Gujarat,Mahesana,2008,30.785715
Gujarat,Mahesana,2009,38.333332
Gujarat,Mahesana,2010,40.307693
Gujarat,Mahesana,2011,33.142857
Gujarat,Mahesana,2012,33.700001
Gujarat,Mahesana,2013,42.0
Gujarat,Mahesana,2014,31.142857
Gujarat,Mahesana,2015,31.733334
Gujarat,Mahesana,2016,34.35294
Gujarat,Mahesana,2017,38.0
Gujarat,Mahesana,2018,34.07143
Uttar Pradesh,Mahoba,2000,88.800003
Uttar Pradesh,Mahoba,2001,35.836666
Uttar Pradesh,Mahoba,2002,87.666664
Uttar Pradesh,Mahoba,2003,35.836666
Uttar Pradesh,Mahoba,2004,119.44286
Uttar Pradesh,Mahoba,2005,35.836666
Uttar Pradesh,Mahoba,2006,35.836666
Uttar Pradesh,Mahoba,2007,35.836666
Uttar Pradesh,Mahoba,2008,35.836666
Uttar Pradesh,Mahoba,2009,35.836666
Uttar Pradesh,Mahoba,2010,35.836666
Uttar Pradesh,Mahoba,2011,35.836666
Uttar Pradesh,Mahoba,2012,35.836666
Uttar Pradesh,Mahoba,2013,35.836666
Uttar Pradesh,Mahoba,2014,35.836666
Uttar Pradesh,Mahoba,2015,35.836666
Uttar Pradesh,Mahoba,2016,17.75
Uttar Pradesh,Mahoba,2017,35.836666
Uttar Pradesh,Mahoba,2018,74.0
Uttar Pradesh,Mainpuri,2000,5.9499998
Uttar Pradesh,Mainpuri,2001,35.836666
Uttar Pradesh,Mainpuri,2002,107.1
Uttar Pradesh,Mainpuri,2003,35.836666
Uttar Pradesh,Mainpuri,2004,35.836666
Uttar Pradesh,Mainpuri,2005,35.836666
Uttar Pradesh,Mainpuri,2006,35.836666
Uttar Pradesh,Mainpuri,2007,35.836666
Uttar Pradesh,Mainpuri,2008,35.836666
Uttar Pradesh,Mainpuri,2009,35.836666
Uttar Pradesh,Mainpuri,2010,35.836666
Uttar Pradesh,Mainpuri,2011,35.836666
Uttar Pradesh,Mainpuri,2012,35.836666
Uttar Pradesh,Mainpuri,2013,35.836666
Uttar Pradesh,Mainpuri,2014,35.836666
Uttar Pradesh,Mainpuri,2015,35.836666
Uttar Pradesh,Mainpuri,2016,36.0
Uttar Pradesh,Mainpuri,2017,35.836666
Uttar Pradesh,Mainpuri,2018,9.5
Kerala,Malappuram,2000,24.790476
Kerala,Malappuram,2001,32.482609
Kerala,Malappuram,2002,29.628571
Kerala,Malappuram,2003,35.836666
Kerala,Malappuram,2004,14.063793
Kerala,Malappuram,2005,35.836666
Kerala,Malappuram,2006,35.836666
Kerala,Malappuram,2007,10.467592
Kerala,Malappuram,2008,16.126492
Kerala,Malappuram,2009,16.658644
Kerala,Malappuram,2010,13.986066
Kerala,Malappuram,2011,11.256492
Kerala,Malappuram,2012,12.666667
Kerala,Malappuram,2013,18.696875
Kerala,Malappuram,2014,30.825806
Kerala,Malappuram,2015,23.856667
Kerala,Malappuram,2016,32.087879
Kerala,Malappuram,2017,22.687567
Kerala,Malappuram,2018,22.451841
West Bengal,Maldah,2000,18.288076
West Bengal,Maldah,2001,46.100418
West Bengal,Maldah,2002,13.109524
West Bengal,Maldah,2003,35.836666
West Bengal,Maldah,2004,3.927
West Bengal,Maldah,2005,35.836666
West Bengal,Maldah,2006,1.8874074
West Bengal,Maldah,2007,2.953793
West Bengal,Maldah,2008,35.836666
West Bengal,Maldah,2009,1.9483333
West Bengal,Maldah,2010,35.836666
West Bengal,Maldah,2011,35.836666
West Bengal,Maldah,2012,11.183333
West Bengal,Maldah,2013,16.407999
West Bengal,Maldah,2014,35.836666
West Bengal,Maldah,2015,35.836666
West Bengal,Maldah,2016,4.7166667
West Bengal,Maldah,2017,16.344828
West Bengal,Maldah,2018,2.1342309
Odisha,Malkangiri,2000,48.073811
Odisha,Malkangiri,2001,35.836666
Odisha,Malkangiri,2002,42.069
Odisha,Malkangiri,2003,38.234615
Odisha,Malkangiri,2004,32.116665
Odisha,Malkangiri,2005,35.836666
Odisha,Malkangiri,2006,35.836666
Odisha,Malkangiri,2007,35.836666
Odisha,Malkangiri,2008,35.836666
Odisha,Malkangiri,2009,35.836666
Odisha,Malkangiri,2010,35.836666
Odisha,Malkangiri,2011,35.836666
Odisha,Malkangiri,2012,35.836666
Odisha,Malkangiri,2013,35.836666
Odisha,Malkangiri,2014,35.836666
Odisha,Malkangiri,2015,35.836666
Odisha,Malkangiri,2016,35.836666
Odisha,Malkangiri,2017,35.836666
Odisha,Malkangiri,2018,0.0
Telangana,Mancherial,2000,65.285713
Telangana,Mancherial,2001,77.172501
Telangana,Mancherial,2002,64.092857
Telangana,Mancherial,2003,83.0
Telangana,Mancherial,2004,118.75
Telangana,Mancherial,2005,105.66666
Telangana,Mancherial,2006,127.1875
Telangana,Mancherial,2007,114.56667
Telangana,Mancherial,2008,90.0
Telangana,Mancherial,2009,130.0
Telangana,Mancherial,2010,114.875
Telangana,Mancherial,2011,231.14285
Telangana,Mancherial,2012,141.39999
Telangana,Mancherial,2013,112.65
Telangana,Mancherial,2014,125.125
Telangana,Mancherial,2015,28.75
Telangana,Mancherial,2016,40.714287
Telangana,Mancherial,2017,84.0
Telangana,Mancherial,2018,61.287498
Himachal Pradesh,Mandi,2000,35.836666
Himachal Pradesh,Mandi,2001,35.836666
Himachal Pradesh,Mandi,2002,16.283333
Himachal Pradesh,Mandi,2003,35.836666
Himachal Pradesh,Mandi,2004,35.836666
Himachal Pradesh,Mandi,2005,10.885555
Himachal Pradesh,Mandi,2006,11.616667
Himachal Pradesh,Mandi,2007,28.4
Himachal Pradesh,Mandi,2008,29.922222
Himachal Pradesh,Mandi,2009,19.629999
Himachal Pradesh,Mandi,2010,11.485
Himachal Pradesh,Mandi,2011,25.088888
Himachal Pradesh,Mandi,2012,24.125
Himachal Pradesh,Mandi,2013,35.836666
Himachal Pradesh,Mandi,2014,20.833334
Himachal Pradesh,Mandi,2015,15.8
Himachal Pradesh,Mandi,2016,35.836666
Himachal Pradesh,Mandi,2017,35.836666
Himachal Pradesh,Mandi,2018,10.84
Madhya Pradesh,Mandla,2000,35.836666
Madhya Pradesh,Mandla,2001,12.443479
Madhya Pradesh,Mandla,2002,25.105263
Madhya Pradesh,Mandla,2003,35.836666
Madhya Pradesh,Mandla,2004,28.75
Madhya Pradesh,Mandla,2005,23.90909
Madhya Pradesh,Mandla,2006,35.836666
Madhya Pradesh,Mandla,2007,19.925926
Madhya Pradesh,Mandla,2008,6.3333335
Madhya Pradesh,Mandla,2009,29.086956
Madhya Pradesh,Mandla,2010,21.913044
Madhya Pradesh,Mandla,2011,54.291668
Madhya Pradesh,Mandla,2012,35.833332
Madhya Pradesh,Mandla,2013,32.23077
Madhya Pradesh,Mandla,2014,13.83871
Madhya Pradesh,Mandla,2015,11.607142
Madhya Pradesh,Mandla,2016,19.645161
Madhya Pradesh,Mandla,2017,16.032259
Madhya Pradesh,Mandla,2018,21.571428
Madhya Pradesh,Mandsaur,2000,62.799999
Madhya Pradesh,Mandsaur,2001,39.545456
Madhya Pradesh,Mandsaur,2002,29.25
Madhya Pradesh,Mandsaur,2003,35.836666
Madhya Pradesh,Mandsaur,2004,51.277779
